,ID,aspect,strdist,basarea,basin,curvature,curve_cont,curve_prof,curves,drop,rockdist,flowdir,fos,lith,elev,cohesion,slide,scarpdist,scarps,frictang,slope,slopeleg,woods,specwt
3153,3154,167.5838,100.0,5068000,17,0.5384827,-0.6520129,-0.1135303,0.2873116,55.0,0,4,2.08228,1,1099.124,50,0,184.3909,0.0,45,24.89595,410.7445,1,25
3154,3155,175.854,84.85281,5068000,17,-0.1000366,-0.3109245,-0.4109611,0.2494554,42.5,0,4,2.458917,1,1097.44,50,0,172.0465,0.0,45,23.09364,393.6847,1,25
3155,3156,185.4879,72.11102,5068000,17,-0.1453247,-0.3820422,-0.5273669,0.2503713,42.5,0,4,2.859125,1,1097.544,50,0,161.2451,0.0,45,22.04487,380.7681,1,25
3156,3157,186.5501,63.24555,5068000,17,1.468506,-0.9590894,0.5094165,0.2434611,47.5,0,4,2.889851,1,1099.793,50,0,152.3155,0.0,45,20.88997,372.2545,1,25
3157,3158,168.3744,60.0,5068000,17,1.658325,-0.7572681,0.9010571,0.2372179,45.0,0,4,2.690236,1,1099.966,50,0,145.6022,0.0,45,18.68267,368.152,1,25
3158,3159,147.7819,63.24555,5068000,17,0.4907532,0.0631557,0.5539089,0.1845726,27.5,0,4,2.77655,1,1097.041,50,0,141.4214,0.0,45,16.8719,368.2581,1,25
3159,3160,133.2372,56.56854,5068000,17,0.6242676,-0.1766497,0.4476179,0.1713482,35.0,0,2,3.170645,1,1093.798,50,0,121.6553,0.0,45,15.86765,372.2571,1,25
3160,3161,123.0859,40.0,5068000,17,1.592896,-0.6498372,0.9430583,0.1908237,38.33333,0,2,3.33443,1,1089.908,50,0,101.9804,0.0,45,16.95769,375.9222,1,25
3161,3162,138.0045,20.0,5068000,17,-0.3144531,0.02354374,-0.2909094,0.1567572,25.0,0,4,0.7711871,3,1084.061,10,0,82.46211,0.0,17,12.61605,382.1524,1,20
3162,3163,200.8394,0.0,5068000,17,-0.6418457,-0.2929376,-0.9347833,0.1485828,27.5,0,4,0.8911729,3,1082.912,10,0,63.24555,0.0,17,11.9776,392.0465,1,20
3163,3164,219.39,20.0,5068000,17,0.09609985,-0.1692347,-0.07313488,0.2083889,31.66667,0,8,0.9700557,3,1086.29,10,0,44.72136,0.0,17,16.26104,405.2981,1,20
3164,3165,214.4308,28.28427,5068000,17,1.574188,-0.9781737,0.5960146,0.1702525,38.33333,0,8,0.7785554,3,1090.867,10,0,28.28427,0.0,17,14.45395,421.5967,1,20
3165,3166,206.6269,40.0,5068000,17,0.4539795,-0.5033227,-0.04934325,0.1403987,26.66667,0,8,0.7746509,3,1092.483,10,0,20.0,0.0,17,12.51343,440.638,1,20
3166,3167,211.8553,28.28427,5068000,17,0.8274536,-0.6576625,0.1697912,0.151824,27.5,0,4,0.9018559,3,1094.88,10,1,20.0,0.0,17,12.58431,456.0702,1,20
3167,3168,208.9002,20.0,5068000,17,0.7355347,-0.4298111,0.3057235,0.1216692,28.33333,0,8,0.9481487,3,1097.064,10,1,0.0,1.0,17,11.74471,467.7379,1,20
3168,3169,212.0569,0.0,5068000,17,-0.9992676,0.2752222,-0.7240453,0.1266946,16.66667,0,8,1.132019,3,1097.76,10,0,0.0,1.0,17,11.73987,481.6753,1,20
3169,3170,234.4401,20.0,5068000,17,-1.114258,0.3527385,-0.7615193,0.1484661,20.0,0,8,1.318529,3,1100.944,10,1,0.0,1.0,17,13.13586,494.1819,1,20
3170,3171,249.0739,40.0,5068000,17,0.2114868,-0.3238457,-0.1123588,0.157665,25.0,0,16,1.06302,3,1106.296,10,1,0.0,1.0,17,12.7059,501.209,1,20
3171,3172,258.9894,60.0,5068000,17,0.005950928,0.1871759,0.1931268,0.1512261,20.0,0,16,1.065977,3,1110.566,10,1,0.0,1.0,17,13.64726,510.0267,1,20
3172,3173,265.4826,80.0,5068000,17,-1.885071,1.67995,-0.2051203,0.2602404,25.0,0,16,0.9667357,3,1115.8,10,0,20.0,0.0,17,23.53872,520.7955,1,20
3173,3174,264.113,100.0,5068000,17,1.300415,-1.137335,0.1630798,0.2873861,60.0,0,16,2.475844,1,1127.819,50,0,20.0,0.0,45,25.9352,533.6758,1,25
3174,3175,253.8585,120.0,5068000,17,1.536865,-1.099564,0.4373014,0.1634658,35.0,0,16,2.433571,1,1135.13,50,0,28.28427,0.0,45,13.81579,548.8032,1,25
3175,3176,214.6646,120.0,5068000,17,0.480072,-0.4807128,-0.000640801,0.03340729,16.66667,0,8,3.957517,1,1137.103,50,0,44.72136,0.0,45,4.081416,566.2642,1,25
3176,3177,169.0654,100.0,5068000,17,-0.1629639,0.04806291,-0.114901,0.03543671,6.666667,0,2,10.36476,1,1136.773,50,0,63.24555,0.0,45,3.398566,557.3593,1,25
3177,3178,175.5284,80.0,5068000,17,0.3649902,-0.3157993,0.0491909,0.05944575,13.33333,0,2,12.92018,1,1136.68,50,0,44.72136,0.0,45,5.348959,547.1512,1,25
3178,3179,182.9615,60.0,5068000,17,-0.2069702,-0.09430554,-0.3012758,0.106791,23.33333,0,2,1.911052,3,1135.862,10,0,28.28427,0.0,17,9.790169,537.7709,1,20
3179,3180,174.6087,40.0,5068000,17,0.7339172,-0.3436503,0.3902669,0.197436,30.0,0,4,1.194335,3,1135.497,10,0,20.0,0.0,17,15.84866,529.285,1,20
3180,3181,176.4508,20.0,5068000,17,-1.981049,1.020993,-0.9600558,0.2055561,20.0,0,4,0.9439146,3,1132.654,10,0,0.0,1.0,17,19.9545,520.0,1,20
3181,3182,191.344,0.0,5068000,17,-1.67569,1.28302,-0.3926699,0.2533833,27.5,0,4,0.9334897,3,1133.294,10,0,20.0,0.0,17,23.43108,512.1666,1,20
3182,3183,192.8248,20.0,5068000,17,-0.7799683,0.8267143,0.04674607,0.2915331,37.5,0,4,0.8753538,3,1135.975,10,1,0.0,1.0,17,25.47909,507.5008,1,20
3183,3184,194.0066,0.0,5068000,17,-0.8991394,0.3546409,-0.5444986,0.2465182,33.33333,0,8,0.7782493,3,1138.09,10,0,0.0,1.0,17,23.15437,505.9644,1,20
3184,3185,196.3177,20.0,5068000,17,0.2376709,-0.2097257,0.02794518,0.2198224,33.33333,0,8,0.7246693,3,1141.348,10,0,0.0,1.0,17,18.44579,507.4606,1,20
3185,3186,212.1046,40.0,5068000,17,-0.5319824,-0.09520581,-0.6271883,0.1942727,30.0,0,8,0.720134,3,1143.376,10,0,20.0,0.0,17,16.49923,511.8538,1,20
3186,3187,227.243,60.0,5068000,17,1.034454,-0.3819708,0.6524835,0.2171956,38.33333,0,8,0.6788289,3,1148.951,10,0,0.0,1.0,17,19.04419,518.988,1,20
3187,3188,218.9933,63.24555,5068000,17,0.535614,0.04000011,0.5756142,0.2220929,38.33333,0,8,2.406156,1,1153.276,50,0,20.0,0.0,45,20.38026,528.701,1,25
3188,3189,200.441,60.0,5068000,17,0.2763062,0.33559,0.6118962,0.2510982,35.0,0,4,2.283961,1,1156.714,50,0,20.0,0.0,45,21.30793,538.1533,1,25
3189,3190,171.1578,63.24555,5068000,17,1.198059,-0.07646801,1.121591,0.2409043,40.0,0,4,0.5913106,3,1157.907,10,0,0.0,1.0,17,21.35769,545.7628,1,20
3190,3191,171.6137,44.72136,5068000,17,-1.629242,0.3473109,-1.281931,0.1971941,27.5,0,4,0.6770205,3,1154.753,10,0,0.0,1.0,17,19.85332,555.4289,1,20
3191,3192,198.0595,28.28427,5068000,17,0.3528748,-0.5356045,-0.1827297,0.2162884,37.5,0,4,0.7876505,3,1156.859,10,0,0.0,1.0,17,18.36198,562.1023,1,20
3192,3193,210.6826,20.0,5068000,17,-0.04904175,-0.4837045,-0.5327463,0.2080753,36.66667,0,8,0.7896603,3,1159.869,10,0,0.0,1.0,17,16.3349,560.7681,1,20
3193,3194,227.6315,0.0,5068000,17,1.261322,-1.011409,0.2499132,0.1624139,36.66667,0,8,0.7620186,3,1164.378,10,0,0.0,1.0,17,14.93609,560.3589,1,20
3194,3195,249.0563,20.0,5068000,17,-0.7912598,0.2036139,-0.5876458,0.1611714,30.0,0,8,0.8032926,3,1167.86,10,0,0.0,1.0,17,16.26155,560.9014,1,20
3195,3196,261.0032,28.28427,5068000,17,-0.02032471,-0.742375,-0.7626997,0.1369676,30.0,0,16,0.8639622,5,1173.903,10,1,0.0,1.0,23,12.00811,562.46,1,19
3196,3197,264.045,44.72136,5068000,17,-0.1248169,-0.2470698,-0.3718867,0.06691466,12.5,0,16,1.235032,5,1176.498,10,1,20.0,0.0,23,5.110753,565.1411,1,19
3197,3198,263.6752,44.72136,5068000,17,-0.5600586,0.5006015,-0.05945713,0.08275149,7.5,0,16,4.624606,5,1178.122,10,1,28.28427,0.0,23,6.361039,569.0986,1,19
3198,3199,261.363,40.0,5068000,17,0.2902832,0.2865292,0.5768124,0.129254,17.5,0,16,3.3107,5,1181.724,10,1,44.72136,0.0,23,11.52722,572.1979,1,19
3199,3200,235.5956,40.0,5068000,17,1.818237,-0.4545852,1.363652,0.08359931,20.0,0,16,1.730672,5,1186.208,10,1,63.24555,0.0,23,9.376141,576.6809,1,19
3200,3201,185.8827,40.0,5068000,17,-1.335083,0.9645742,-0.3705088,0.1135757,5.0,0,4,1.821077,5,1185.006,10,1,56.56854,0.0,23,9.611312,582.8563,1,19
3201,3202,200.8845,40.0,5068000,17,-2.014526,1.051261,-0.9632655,0.1220446,5.0,0,4,2.567242,5,1184.97,10,1,44.72136,0.0,23,12.32544,591.1105,0,19
3202,3203,217.6986,44.72136,5068000,17,-0.3141479,0.1883948,-0.1257531,0.1567025,17.5,0,16,2.600904,5,1188.698,10,1,28.28427,0.0,23,14.83084,601.8857,0,19
3203,3204,218.8757,56.56854,5068000,17,-0.5559387,0.4270248,-0.1289139,0.1500747,20.0,0,8,1.721985,5,1191.924,10,1,20.0,0.0,23,16.08997,607.1006,0,19
3204,3205,211.8309,72.11102,5068000,17,-0.9070129,0.6318759,-0.2751371,0.1789676,18.33333,0,8,1.627871,5,1195.129,10,1,20.0,0.0,23,15.95862,612.6402,0,19
3205,3206,202.2829,80.0,5068000,17,1.087067,-0.5879228,0.4991438,0.1569798,25.0,0,4,1.657035,5,1198.935,10,1,28.28427,0.0,23,13.86797,620.856,0,19
3206,3207,208.1207,80.0,5068000,17,-0.2498779,0.1314002,-0.1184777,0.1248176,21.66667,0,8,1.560488,5,1200.068,10,1,44.72136,0.0,23,14.29761,632.7347,0,19
3207,3208,224.3903,82.46211,5068000,17,-1.991211,1.12775,-0.8634611,0.2288627,20.0,0,8,1.532646,5,1202.431,10,1,40.0,0.0,23,19.29603,649.21,0,19
3208,3209,234.3674,89.44272,5068000,17,0.7078857,-0.5508661,0.1570197,0.2643954,41.66667,0,8,1.092404,5,1210.125,10,1,28.28427,0.0,23,21.43498,660.3287,0,19
3209,3210,246.5026,100.0,5068000,17,-0.03326416,0.5085453,0.4752811,0.2759879,45.0,0,8,0.7931213,5,1217.076,10,1,20.0,0.0,23,24.4117,663.8576,0,19
3210,3211,253.2706,113.1371,5068000,17,2.143372,-1.727655,0.4157164,0.2485285,53.33333,0,8,0.6622757,5,1227.399,10,1,0.0,1.0,23,20.55471,671.1398,0,19
3211,3212,290.5831,100.0,5068000,17,1.353729,-0.3467047,1.007025,0.07953729,33.33333,0,8,0.576933,3,1231.987,10,1,0.0,1.0,17,5.137423,673.8848,0,20
3212,3213,5.815,89.44272,74800,14,0.2113647,-0.3043106,-0.09294585,0.09524584,17.5,0,64,1.2973,3,1231.927,10,0,20.0,0.0,17,8.692862,684.8308,0,20
3213,3214,348.3488,82.46211,74800,14,0.2766418,-0.5157847,-0.2391428,0.125145,25.0,0,64,3.323377,3,1232.463,10,0,40.0,0.0,17,11.62747,704.1052,0,20
3214,3215,347.6949,80.0,74800,14,1.156403,-0.7471159,0.4092867,0.1092052,23.33333,0,32,2.744595,3,1234.397,10,0,60.0,0.0,17,12.62382,722.282,0,20
3215,3216,353.8445,80.0,74800,14,1.185913,-1.043343,0.1425702,0.1222214,27.5,0,64,2.868141,3,1234.974,10,0,80.0,0.0,17,12.69366,729.3659,0,20
3216,3217,19.32841,80.0,68400,16,1.725677,-0.7371191,0.9885584,0.1304333,28.33333,0,128,3.129665,3,1235.031,10,0,89.44272,0.0,17,12.90625,736.9379,0,20
3217,3218,59.60339,60.0,68400,16,1.111176,-0.6569123,0.4542632,0.2342045,42.5,0,1,2.189042,3,1230.577,10,0,100.0,0.0,17,19.87757,753.2671,0,20
3218,3219,72.42516,40.0,68400,16,-0.01419067,0.2905301,0.2763394,0.261527,40.0,0,1,0.7422426,3,1221.608,10,0,113.1371,0.0,17,23.81551,778.2062,1,20
3219,3220,69.67194,20.0,68400,16,-0.1954651,0.1901918,-0.005273329,0.2311133,36.66667,0,128,0.6013582,3,1213.493,10,0,128.0625,0.0,17,22.19624,805.674,1,20
3220,3221,35.92848,0.0,68400,16,-1.740692,-0.1554603,-1.896152,0.1651325,23.33333,0,128,0.8280545,15,1206.876,10,0,141.4214,0.0,17,16.47102,834.2599,1,22
3221,3222,337.6115,0.0,68400,16,-2.669434,1.980257,-0.6891762,0.278801,32.5,0,64,1.061746,3,1207.156,10,0,156.205,0.0,17,24.09206,863.5577,1,20
3222,3223,327.5168,20.0,68400,16,-1.714813,2.108648,0.3938343,0.4656914,67.5,0,64,0.4469082,3,1215.232,10,0,169.7056,0.0,17,38.76666,893.4066,1,20
3223,3224,326.6949,28.28427,68400,16,0.4179688,0.1467743,0.564743,0.5582474,102.5,0,64,1.499944,1,1228.51,50,0,184.3909,0.0,45,47.3823,923.7256,1,25
3224,3225,325.9979,44.72136,68400,16,1.839508,-1.462028,0.3774796,0.5309389,121.6667,0,32,1.478651,1,1242.108,50,0,200.0,0.0,45,48.57029,954.4664,1,25
3225,3226,326.7112,63.24555,68400,16,0.4281311,-0.9046791,-0.476548,0.4791874,110.0,0,32,1.554977,1,1252.677,50,0,216.3331,0.0,45,44.48015,985.5951,1,25
3226,3227,330.614,82.46211,68400,16,2.119476,-1.556231,0.5632454,0.3970333,90.0,0,32,1.731349,1,1262.335,50,0,233.2381,0.0,45,38.03667,1017.086,1,25
3227,3228,336.5005,100.0,68400,16,1.372894,-0.8071518,0.5657425,0.3408445,68.33334,0,32,1.961455,1,1267.584,50,0,250.5993,0.0,45,33.05274,1048.917,1,25
3228,3229,353.8448,113.1371,68400,16,0.3047791,0.2126346,0.5174136,0.3497708,55.0,0,64,2.452143,1,1270.659,50,0,268.3282,0.0,45,25.77113,1081.07,1,25
3230,3231,184.8311,0.0,5068000,17,-0.5627441,-0.1185585,-0.6813027,0.06524499,10.0,0,4,3.184965,3,1052.822,10,0,113.1371,0.0,17,4.230268,630.5929,0,20
3231,3232,204.2916,20.0,5068000,17,0.1762695,-0.05483862,0.1214309,0.06833341,10.0,0,8,2.652256,3,1053.864,10,0,100.0,0.0,17,6.671383,593.062,0,20
3232,3233,160.6431,40.0,5068000,17,0.7655945,-0.1277702,0.6378242,0.07869194,13.33333,0,2,2.362799,3,1054.475,10,0,89.44272,0.0,17,6.772726,555.6978,1,20
3233,3234,143.023,20.0,5068000,17,-0.7840576,0.3243001,-0.4597575,0.099021,8.333333,0,2,2.501757,3,1051.775,10,0,82.46211,0.0,17,8.887117,558.5165,1,20
3234,3235,197.7579,0.0,5068000,17,-1.806396,0.9022424,-0.9041541,0.09246255,5.0,0,4,2.091607,3,1050.284,10,0,80.0,0.0,17,10.40785,561.5362,1,20
3235,3236,206.002,20.0,5068000,17,-0.6933289,1.089992,0.3966633,0.1513462,13.33333,0,8,3.669144,3,1052.838,10,0,63.24555,0.0,17,14.12292,564.7772,1,20
3236,3237,176.6164,40.0,5068000,17,-1.117249,1.468004,0.3507557,0.134897,10.0,0,8,2.157764,3,1053.526,10,0,44.72136,0.0,17,12.26827,568.2622,1,20
3237,3238,144.7757,20.0,5068000,17,-0.09075928,0.08332235,-0.00743693,0.1114003,23.33333,0,2,3.217813,3,1052.817,10,0,28.28427,0.0,17,13.38692,572.017,1,20
3238,3239,193.3792,0.0,5068000,17,-3.505707,1.10313,-2.402577,0.1395893,12.5,0,4,1.574376,3,1048.621,10,0,20.0,0.0,17,12.69278,576.0702,1,20
3239,3240,236.3822,0.0,5068000,17,-0.06494141,-0.1346984,-0.1996398,0.26061,32.5,0,16,1.88191,3,1055.328,10,0,28.28427,0.0,17,20.9313,580.4543,1,20
3240,3241,243.7177,20.0,5068000,17,0.7920227,-0.4854439,0.3065788,0.2187215,43.33333,0,8,2.78841,1,1062.746,50,0,40.0,0.0,45,20.07239,585.2058,1,25
3241,3242,242.5097,40.0,5068000,17,-0.05569458,0.2675718,0.2118772,0.2156536,31.66667,0,8,2.523727,1,1068.763,50,0,44.72136,0.0,45,19.96413,590.3657,1,25
3242,3243,233.9026,60.0,5068000,17,0.3002319,-0.04119369,0.2590382,0.2220649,33.33333,0,8,2.916354,1,1074.976,50,0,56.56854,0.0,45,19.14315,595.9798,1,25
3243,3244,214.9182,80.0,5068000,17,0.8936462,-0.2533521,0.6402941,0.1812153,33.33333,0,8,3.191523,1,1080.05,50,0,72.11102,0.0,45,15.64648,602.0995,1,25
3244,3245,183.5925,100.0,5068000,17,1.873749,-0.9676206,0.9061282,0.1740539,37.5,0,4,3.980232,1,1082.171,50,0,84.85281,0.0,45,14.17359,608.7817,1,25
3245,3246,136.2414,116.619,5068000,17,2.436127,-0.9208724,1.515254,0.2298191,42.5,0,1,3.954951,1,1080.728,50,0,100.0,0.0,45,18.46309,616.0898,1,25
3246,3247,114.586,101.9804,5068000,17,-1.353027,1.45169,0.09866287,0.2285251,20.0,0,1,3.457698,1,1072.013,50,0,116.619,0.0,45,21.02679,624.093,1,25
3247,3248,107.0853,82.46211,5068000,17,-0.3063965,0.5129117,0.2065152,0.1097101,11.66667,0,2,3.803268,1,1067.634,50,0,134.1641,0.0,45,11.64166,632.8663,1,25
3248,3249,97.52528,63.24555,5068000,17,1.566498,-1.444844,0.1216534,0.1718055,40.0,0,1,6.17612,1,1065.079,50,0,134.1641,0.0,45,14.8575,642.4903,1,25
3249,3250,101.4762,44.72136,5068000,17,-1.531738,1.363416,-0.1683225,0.1738232,13.33333,0,2,0.934683,3,1056.714,10,0,116.619,0.0,17,15.34092,653.0496,1,20
3250,3251,116.021,28.28427,5068000,17,0.04995728,-0.1465473,-0.09659007,0.1034661,15.0,0,1,0.9516917,3,1054.056,10,0,100.0,0.0,17,8.700358,664.6309,1,20
3251,3252,146.2696,20.0,5068000,17,-0.8656006,0.2604514,-0.6051491,0.08187802,6.666667,0,2,1.722455,3,1050.768,10,0,84.85281,0.0,17,7.269921,676.7947,1,20
3252,3253,222.0026,0.0,5068000,17,-3.492401,2.609969,-0.8824317,0.1565281,5.0,0,4,8.534516,1,1049.674,50,0,72.11102,0.0,45,16.75538,658.8999,1,25
3253,3254,224.6915,20.0,5068000,17,1.222443,0.1533581,1.375801,0.3080038,42.5,0,4,7.882092,1,1058.222,50,0,63.24555,0.0,45,27.60489,635.6414,1,25
3254,3255,214.0596,28.28427,5068000,17,-0.4576416,0.5003182,0.04267664,0.3169216,50.0,0,8,3.05287,1,1063.82,50,0,60.0,0.0,45,27.60213,613.9016,1,25
3255,3256,212.5589,44.72136,5068000,17,-0.3466492,0.126727,-0.2199222,0.3082747,46.66667,0,8,2.428098,1,1069.103,50,0,60.0,0.0,45,26.58061,593.7629,1,25
3256,3257,209.899,63.24555,5068000,17,1.009003,-0.6524577,0.3565451,0.3059281,50.0,0,8,2.229259,1,1075.158,50,0,63.24555,0.0,45,24.86253,575.2964,1,25
3257,3258,206.1405,82.46211,5068000,17,0.6244507,-0.7269475,-0.1024969,0.2629286,50.0,0,8,2.098536,1,1079.377,50,0,72.11102,0.0,45,22.03802,558.5623,1,25
3258,3259,211.8642,101.9804,5068000,17,0.9021912,-0.9363012,-0.03411002,0.2352075,45.0,0,8,2.12326,1,1083.533,50,0,84.85281,0.0,45,19.54871,543.6108,1,25
3259,3260,222.1427,121.6553,5068000,17,0.3527222,-0.3884444,-0.03572218,0.19349,41.66667,0,8,2.297828,1,1087.294,50,0,100.0,0.0,45,19.38944,530.4875,1,25
3260,3261,224.1083,141.4214,5068000,17,-1.130157,0.8695788,-0.2605786,0.2265911,35.0,0,8,2.615386,1,1091.579,50,0,116.619,0.0,45,21.79002,519.2395,1,25
3261,3262,212.6596,128.0625,5068000,17,0.6001892,0.02422661,0.6244158,0.2604984,35.0,0,4,2.925564,1,1097.566,50,0,134.1641,0.0,45,21.23825,509.9243,1,25
3262,3263,194.4542,113.1371,5068000,17,1.744812,-0.7797244,0.9650876,0.2295469,45.0,0,4,2.931148,1,1101.25,50,0,152.3155,0.0,45,20.41525,502.6208,1,25
3263,3264,178.71,100.0,5068000,17,0.9214783,-0.5436864,0.3777918,0.267661,47.5,0,4,2.804761,1,1101.52,50,0,170.8801,0.0,45,23.5821,497.4404,1,25
3264,3265,165.4308,89.44272,5068000,17,1.711639,-0.851771,0.8598684,0.32519,57.5,0,4,2.55862,1,1100.057,50,0,189.7367,0.0,45,28.32803,484.4565,1,25
3265,3266,158.4245,82.46211,5068000,17,-0.2933655,0.1594813,-0.1338842,0.3573343,52.5,0,4,2.270974,1,1094.239,50,0,200.0,0.0,45,31.1496,458.5665,1,25
3266,3267,163.8929,80.0,5068000,17,-2.387848,1.439452,-0.9483957,0.3226846,40.0,0,4,2.284457,1,1088.885,50,0,184.3909,0.0,45,28.98286,435.1582,1,25
3267,3268,175.5921,82.46211,5068000,17,-1.619049,1.288054,-0.3309951,0.2584665,30.0,0,4,2.783467,1,1087.997,50,0,169.7056,0.0,45,24.10288,414.6747,1,25
3268,3269,180.5433,72.11102,5068000,17,-1.144043,1.240819,0.09677628,0.1968381,21.66667,0,8,3.318912,1,1088.521,50,0,156.205,0.0,45,20.51844,397.5463,1,25
3269,3270,185.0501,56.56854,5068000,17,-1.704163,1.389903,-0.3142594,0.1946001,17.5,0,4,3.854355,1,1088.547,50,0,144.222,0.0,45,20.28858,384.1311,1,25
3270,3271,186.0619,44.72136,5068000,17,-0.805603,1.041996,0.236393,0.2391021,27.5,0,4,4.421297,1,1089.941,50,0,134.1641,0.0,45,21.88562,374.6594,1,25
3271,3272,179.0093,40.0,5068000,17,-0.838623,0.7893298,-0.04929323,0.2376016,30.0,0,4,4.243154,1,1090.502,50,0,126.4911,0.0,45,21.16393,369.209,1,25
3272,3273,165.4503,44.72136,5068000,17,0.8263245,0.02261414,0.8489386,0.1891547,30.0,0,4,3.979369,1,1091.111,50,0,121.6553,0.0,45,18.41084,367.722,1,25
3273,3274,147.8385,56.56854,5068000,17,0.5628662,-0.001659107,0.5612071,0.192724,26.66667,0,2,4.215491,1,1088.663,50,0,120.0,0.0,45,17.47178,370.0513,1,25
3274,3275,134.9649,40.0,5068000,17,-0.6482544,0.3071859,-0.3410685,0.20632,33.33333,0,2,1.041729,3,1083.892,10,0,101.9804,0.0,17,18.94022,374.8409,1,20
3275,3276,146.1421,20.0,5068000,17,-1.139496,0.3799906,-0.7595052,0.1831926,22.5,0,4,0.8562502,3,1078.731,10,0,82.46211,0.0,17,16.35191,379.8829,1,20
3276,3277,187.5324,0.0,5068000,17,-1.346619,0.3671535,-0.9794652,0.1559935,20.0,0,4,0.9735699,3,1077.31,10,0,63.24555,0.0,17,15.00696,388.6796,1,20
3277,3278,210.0635,20.0,5068000,17,-0.6205139,0.4020104,-0.2185035,0.2168361,27.5,0,4,1.16809,3,1079.994,10,0,44.72136,0.0,17,18.75754,400.9975,1,20
3278,3279,210.458,28.28427,5068000,17,0.7399902,-0.3325633,0.407427,0.2281553,36.66667,0,8,0.8959956,3,1084.678,10,0,28.28427,0.0,17,18.8539,416.5637,1,20
3279,3280,203.3071,20.0,5068000,17,0.2539978,-0.2415005,0.01249735,0.1831651,33.33333,0,8,0.7708282,3,1087.175,10,1,20.0,0.0,17,16.15569,435.0803,1,20
3280,3281,211.3904,20.0,5068000,17,-0.8868713,0.2690714,-0.6177999,0.1769474,26.66667,0,8,0.8437797,3,1089.043,10,1,0.0,1.0,17,15.35758,449.638,1,20
3281,3282,214.7981,0.0,5068000,17,0.1772156,-0.3651779,-0.1879623,0.1539237,26.66667,0,8,0.9544362,3,1092.745,10,1,0.0,1.0,17,12.84204,460.0858,1,20
3282,3283,231.0177,0.0,5068000,17,-1.068359,0.3273827,-0.7409766,0.1306475,20.0,0,8,1.064044,3,1094.979,10,1,0.0,1.0,17,11.015,473.0269,1,20
3283,3284,250.1306,20.0,5068000,17,0.1755676,-0.06400102,0.1115666,0.15848,25.0,0,16,1.080279,3,1100.003,10,1,20.0,0.0,17,13.68249,488.4441,1,20
3284,3285,250.6675,40.0,5068000,17,0.301239,-0.08764923,0.2135898,0.152816,22.5,0,16,1.012815,3,1104.856,10,1,20.0,0.0,17,13.64421,493.9664,1,20
3285,3286,253.5009,60.0,5068000,17,-0.2578125,0.374601,0.1167885,0.1734412,21.66667,0,8,1.075846,3,1109.14,10,1,0.0,1.0,17,15.05906,501.3757,1,20
3286,3287,261.6938,80.0,5068000,17,-0.8273621,1.252656,0.4252939,0.2673916,30.0,0,16,0.920762,3,1115.376,10,0,20.0,0.0,17,23.92458,510.8801,1,20
3287,3288,259.5836,100.0,5068000,17,1.886688,-1.350342,0.5363466,0.2596483,55.0,0,16,2.482989,1,1126.795,50,0,40.0,0.0,45,24.37525,522.6951,1,25
3288,3289,248.9263,120.0,5068000,17,0.3749084,-0.3081459,0.06676253,0.1795287,28.33333,0,8,2.496533,1,1132.269,50,0,44.72136,0.0,45,14.64454,537.011,1,25
3289,3290,229.7791,120.0,5068000,17,1.59787,-1.212317,0.3855527,0.06710389,26.66667,0,8,3.139627,1,1136.639,50,0,56.56854,0.0,45,5.536616,553.9543,1,25
3290,3291,144.5846,100.0,5068000,17,0.3824463,-0.3876195,-0.005173194,0.05429491,15.0,0,2,3.958397,1,1135.886,50,0,60.0,0.0,45,4.439055,554.4617,1,25
3291,3292,151.8601,80.0,5068000,17,0.3310547,-0.429666,-0.09861127,0.09757747,18.33333,0,2,4.548017,1,1134.495,50,0,40.0,0.0,45,7.589751,544.7076,1,25
3292,3293,154.7374,60.0,5068000,17,0.6129456,-0.5456917,0.06725389,0.1372984,23.33333,0,2,1.151365,3,1132.714,10,0,20.0,0.0,17,12.16745,535.7659,1,20
3293,3294,159.0331,40.0,5068000,17,-1.46936,0.6670952,-0.8022651,0.1679721,16.66667,0,2,1.115594,3,1129.063,10,0,0.0,1.0,17,15.42726,527.1512,1,20
3294,3295,170.1839,20.0,5068000,17,-0.01568604,0.02107076,0.005384722,0.1372141,20.0,0,4,1.186652,3,1128.274,10,1,20.0,0.0,17,15.60157,517.7709,1,20
3295,3296,184.7814,0.0,5068000,17,-0.745636,0.3024791,-0.4431569,0.1651022,22.5,0,4,1.191968,3,1127.381,10,1,28.28427,0.0,17,16.65148,510.5301,1,20
3296,3297,197.0464,0.0,5068000,17,-1.278412,0.744787,-0.5336248,0.2070347,25.0,0,4,1.087808,3,1128.257,10,1,20.0,0.0,17,18.76506,506.6844,1,20
3297,3298,203.6614,0.0,5068000,17,0.06814575,0.04542534,0.1135711,0.2226922,32.5,0,4,0.9271979,3,1131.615,10,1,20.0,0.0,17,20.18264,506.1412,1,20
3298,3299,201.8161,20.0,5068000,17,0.3760376,-0.2147061,0.1613315,0.2352244,37.5,0,4,0.7787491,3,1134.797,10,0,0.0,1.0,17,20.31272,508.7339,1,20
3299,3300,205.2315,40.0,5068000,17,0.1681519,-0.1728315,-0.004679684,0.2422137,40.0,0,4,0.6957403,3,1137.642,10,0,0.0,1.0,17,21.58132,514.256,1,20
